row_id,dataset_name,llm_model,config,sub_task,error_class,error_type,error_value,error_detail,error_exception,file_name,timestamp
850,Airlines,gemini-1.5-pro-latest,CatDB,,ValueError,Exception-<class 'ValueError'>,Exception-<class 'ValueError'>,"columns overlap but no suffix specified: Index(['col_0', 'col_1', 'col_2', 'col_3', 'col_4', 'col_5', 'col_6', 'col_7',
       'col_8', 'col_9', 'col_10', 'col_11', 'col_12', 'col_13', 'col_14',
       'col_15', 'col_16', 'col_17', 'col_18', 'col_19', 'col_20', 'col_21',
       'col_22', 'col_23', 'col_24'],
      dtype='object')","Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 33, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/frame.py"", line 10412, in join
    return merge(
           ^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py"", line 183, in merge
    return op.get_result(copy=copy)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py"", line 885, in get_result
    result = self._reindex_and_concat(
             ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py"", line 837, in _reindex_and_concat
    llabels, rlabels = _items_overlap_with_suffix(
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py"", line 2661, in _items_overlap_with_suffix
    raise ValueError(f""columns overlap but no suffix specified: {to_rename}"")
ValueError: columns overlap but no suffix specified: Index(['col_0', 'col_1', 'col_2', 'col_3', 'col_4', 'col_5', 'col_6', 'col_7',
       'col_8', 'col_9', 'col_10', 'col_11', 'col_12', 'col_13', 'col_14',
       'col_15', 'col_16', 'col_17', 'col_18', 'col_19', 'col_20', 'col_21',
       'col_22', 'col_23', 'col_24'],
      dtype='object')
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-8_4.python,2024-05-30T07:54:04.372353
851,Airlines,gemini-1.5-pro-latest,CatDB,,KeyError,Exception-<class 'KeyError'>,Exception-<class 'KeyError'>,DayOfWeek,"Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/indexes/base.py"", line 3791, in get_loc
    return self._engine.get_loc(casted_key)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""index.pyx"", line 152, in pandas._libs.index.IndexEngine.get_loc
  File ""index.pyx"", line 181, in pandas._libs.index.IndexEngine.get_loc
  File ""pandas/_libs/hashtable_class_helper.pxi"", line 7080, in pandas._libs.hashtable.PyObjectHashTable.get_item
  File ""pandas/_libs/hashtable_class_helper.pxi"", line 7088, in pandas._libs.hashtable.PyObjectHashTable.get_item
KeyError: 'DayOfWeek'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 26, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/frame.py"", line 3893, in __getitem__
    indexer = self.columns.get_loc(key)
              ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/pandas/core/indexes/base.py"", line 3798, in get_loc
    raise KeyError(key) from err
KeyError: 'DayOfWeek'
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-9_0.python,2024-05-30T07:54:57.463428
852,Airlines,gemini-1.5-pro-latest,CatDB,,TypeError,Exception-<class 'TypeError'>,Exception-<class 'TypeError'>,"Feature names are only supported if all input features have string names, but your input has ['int', 'str'] as feature name / column name types. If you want feature names to be stored and validated, you must convert them all to strings, by using X.columns = X.columns.astype(str) for example. Otherwise you can remove feature / column names from your input data, or convert them all to a non-string data type.","Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 37, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/base.py"", line 1473, in wrapper
    return fit_method(estimator, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/ensemble/_forest.py"", line 363, in fit
    X, y = self._validate_data(
           ^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/base.py"", line 608, in _validate_data
    self._check_feature_names(X, reset=reset)
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/base.py"", line 469, in _check_feature_names
    feature_names_in = _get_feature_names(X)
                       ^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/validation.py"", line 2250, in _get_feature_names
    raise TypeError(
TypeError: Feature names are only supported if all input features have string names, but your input has ['int', 'str'] as feature name / column name types. If you want feature names to be stored and validated, you must convert them all to strings, by using X.columns = X.columns.astype(str) for example. Otherwise you can remove feature / column names from your input data, or convert them all to a non-string data type.
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-9_1.python,2024-05-30T07:55:16.404771
853,Airlines,gemini-1.5-pro-latest,CatDB,,ValueError,Exception-<class 'ValueError'>,Exception-<class 'ValueError'>,Input X contains infinity or a value too large for dtype('float32').,"Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 50, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/base.py"", line 1473, in wrapper
    return fit_method(estimator, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/ensemble/_forest.py"", line 377, in fit
    estimator._compute_missing_values_in_feature_mask(
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/tree/_classes.py"", line 222, in _compute_missing_values_in_feature_mask
    _assert_all_finite_element_wise(X, xp=np, allow_nan=True, **common_kwargs)
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/validation.py"", line 175, in _assert_all_finite_element_wise
    raise ValueError(msg_err)
ValueError: Input X contains infinity or a value too large for dtype('float32').
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-10_0.python,2024-05-30T07:56:01.429668
854,Airlines,gemini-1.5-pro-latest,CatDBChain,ModelSelection,AttributeError,Exception-<class 'AttributeError'>,Exception-<class 'AttributeError'>,This 'Pipeline' has no attribute 'fit_transform',"Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 29, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_available_if.py"", line 40, in __get__
    self._check(obj, owner=owner)
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_available_if.py"", line 34, in _check
    raise AttributeError(attr_err_msg)
AttributeError: This 'Pipeline' has no attribute 'fit_transform'
",gemini-1.5-pro-latest-CatDBChainModelSelection-Random-0-SHOT-Yes-iteration-1_0.python,2024-05-30T07:56:57.679248
855,Airlines,gemini-1.5-pro-latest,CatDBChain,FeatureEngineering,NameError,Exception-<class 'NameError'>,Exception-<class 'NameError'>,name 'BaseEstimator' is not defined,"Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 18, in <module>
NameError: name 'BaseEstimator' is not defined
",gemini-1.5-pro-latest-CatDBChainFeatureEngineering-Random-0-SHOT-Yes-iteration-2_0.python,2024-05-30T07:57:30.260922
856,Airlines,gemini-1.5-pro-latest,CatDBChain,DataPreprocessing,TypeError,Exception-<class 'TypeError'>,Exception-<class 'TypeError'>,"All estimators should implement fit and transform, or can be 'drop' or 'passthrough' specifiers. 'Pipeline(steps=[])' (type <class 'sklearn.pipeline.Pipeline'>) doesn't.","Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 41, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/base.py"", line 1473, in wrapper
    return fit_method(estimator, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/pipeline.py"", line 476, in fit
    self._final_estimator.fit(Xt, y, **last_step_params[""fit""])
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/compose/_column_transformer.py"", line 923, in fit
    self.fit_transform(X, y=y, **params)
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_set_output.py"", line 313, in wrapped
    data_to_wrap = f(self, X, *args, **kwargs)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/base.py"", line 1473, in wrapper
    return fit_method(estimator, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/compose/_column_transformer.py"", line 966, in fit_transform
    self._validate_transformers()
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/compose/_column_transformer.py"", line 514, in _validate_transformers
    raise TypeError(
TypeError: All estimators should implement fit and transform, or can be 'drop' or 'passthrough' specifiers. 'Pipeline(steps=[])' (type <class 'sklearn.pipeline.Pipeline'>) doesn't.
",gemini-1.5-pro-latest-CatDBChainDataPreprocessing-Random-0-SHOT-Yes-iteration-6_0.python,2024-05-30T07:59:45.623895
857,Airlines,gemini-1.5-pro-latest,CatDBChain,ModelSelection,AttributeError,Exception-<class 'AttributeError'>,Exception-<class 'AttributeError'>,This 'Pipeline' has no attribute 'fit_transform',"Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 31, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_available_if.py"", line 40, in __get__
    self._check(obj, owner=owner)
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_available_if.py"", line 34, in _check
    raise AttributeError(attr_err_msg)
AttributeError: This 'Pipeline' has no attribute 'fit_transform'
",gemini-1.5-pro-latest-CatDBChainModelSelection-Random-0-SHOT-Yes-iteration-8_0.python,2024-05-30T08:01:09.172594
858,Airlines,gemini-1.5-pro-latest,CatDBChain,ModelSelection,AttributeError,Exception-<class 'AttributeError'>,Exception-<class 'AttributeError'>,This 'Pipeline' has no attribute 'transform',"Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 33, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_available_if.py"", line 40, in __get__
    self._check(obj, owner=owner)
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_available_if.py"", line 34, in _check
    raise AttributeError(attr_err_msg)
AttributeError: This 'Pipeline' has no attribute 'transform'
",gemini-1.5-pro-latest-CatDBChainModelSelection-Random-0-SHOT-Yes-iteration-8_1.python,2024-05-30T08:01:22.272968
859,Jungle-Chess,gemini-1.5-pro-latest,CatDB,,ValueError,Exception-<class 'ValueError'>,Exception-<class 'ValueError'>,sparse multilabel-indicator for y is not supported.,"Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 26, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/base.py"", line 1473, in wrapper
    return fit_method(estimator, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/ensemble/_forest.py"", line 361, in fit
    raise ValueError(""sparse multilabel-indicator for y is not supported."")
ValueError: sparse multilabel-indicator for y is not supported.
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-6_0.python,2024-05-30T08:05:06.385538
860,Jungle-Chess,gemini-1.5-pro-latest,CatDB,,ValueError,Exception-<class 'ValueError'>,Exception-<class 'ValueError'>,"y_true and y_pred contain different number of classes 3, 2. Please provide the true labels explicitly through the labels argument. Classes found in y_true: [0. 1. 2.]","Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 34, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_param_validation.py"", line 213, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/metrics/_classification.py"", line 2954, in log_loss
    raise ValueError(
ValueError: y_true and y_pred contain different number of classes 3, 2. Please provide the true labels explicitly through the labels argument. Classes found in y_true: [0. 1. 2.]
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-6_1.python,2024-05-30T08:05:21.183473
861,Jungle-Chess,gemini-1.5-pro-latest,CatDB,,ValueError,Exception-<class 'ValueError'>,Exception-<class 'ValueError'>,"y_true and y_pred contain different number of classes 3, 2. Please provide the true labels explicitly through the labels argument. Classes found in y_true: [0. 1. 2.]","Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 34, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_param_validation.py"", line 213, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/metrics/_classification.py"", line 2954, in log_loss
    raise ValueError(
ValueError: y_true and y_pred contain different number of classes 3, 2. Please provide the true labels explicitly through the labels argument. Classes found in y_true: [0. 1. 2.]
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-6_2.python,2024-05-30T08:05:37.369593
862,Jungle-Chess,gemini-1.5-pro-latest,CatDB,,ValueError,Exception-<class 'ValueError'>,Exception-<class 'ValueError'>,"y_true and y_pred contain different number of classes 3, 2. Please provide the true labels explicitly through the labels argument. Classes found in y_true: [0. 1. 2.]","Traceback (most recent call last):
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/runcode/RunCode.py"", line 36, in execute_code
    exec(compile(parse, filename=""<ast>"", mode=""exec""), loc)
  File ""<ast>"", line 34, in <module>
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/utils/_param_validation.py"", line 213, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File ""/home/ubuntu/CatDB/Experiments/setup/Baselines/CatDB/venv/lib/python3.11/site-packages/sklearn/metrics/_classification.py"", line 2954, in log_loss
    raise ValueError(
ValueError: y_true and y_pred contain different number of classes 3, 2. Please provide the true labels explicitly through the labels argument. Classes found in y_true: [0. 1. 2.]
",gemini-1.5-pro-latest-CatDB-Random-0-SHOT-Yes-iteration-6_3.python,2024-05-30T08:05:53.367027
